id,timestamp,user,text,ticker,topic_label,engagement
topic_4291,2025-06-17T12:16:34.150645,user_464,$AAPL chip shortage reported — stock jumps,AAPL,supply_chain,9
topic_4292,2025-05-30T12:16:34.150645,user_666,$JPM earnings reported — stock jumps,JPM,earnings,10
topic_4293,2024-12-13T12:16:34.150645,user_1978,$WMT gdp reported — stock jumps,WMT,macro,7
topic_4294,2025-05-14T12:16:34.150645,user_608,$MSFT next quarter reported — market reaction muted,MSFT,guidance,9
topic_4295,2025-03-21T12:16:34.151644,user_1532,$BAC chip shortage reported — investors cautious,BAC,supply_chain,6
topic_4296,2025-09-25T12:16:34.151644,user_1909,$JPM buyout reported — investors cautious,JPM,merger,2
topic_4297,2025-05-25T12:16:34.151644,user_1360,$MSFT q1 reported — analysts note,MSFT,earnings,5
topic_4298,2025-05-17T12:16:34.151644,user_1303,$AMZN recession reported — investors cautious,AMZN,macro,3
topic_4299,2025-07-25T12:16:34.151644,user_1616,$NVDA  unveiled reported — stock jumps,NVDA,product_launch,10
topic_4300,2025-02-25T12:16:34.151644,user_1190,$TSLA layoff reported — market reaction muted,TSLA,hiring,9
topic_4301,2025-08-01T12:16:34.151644,user_1267,$JPM insider reported — analysts note,JPM,insider_trading,11
topic_4302,2025-10-02T12:16:34.151644,user_1789,$TSLA headcount reported — investors cautious,TSLA,hiring,7
topic_4303,2025-11-01T12:16:34.151644,user_1839,$AAPL estimates reported — investors cautious,AAPL,guidance,9
topic_4304,2025-04-15T12:16:34.151644,user_2327,$META beat reported — stock jumps,META,earnings,2
topic_4305,2025-06-10T12:16:34.151644,user_389,$TSLA fine reported — stock jumps,TSLA,regulation,11
topic_4306,2025-10-10T12:16:34.151644,user_1452,$MSFT merger reported — analysts note,MSFT,merger,5
topic_4307,2025-04-29T12:16:34.151644,user_682,$META  unveiled reported — stock jumps,META,product_launch,4
topic_4308,2025-04-04T12:16:34.151644,user_1331,$JPM regulatory reported — analysts note,JPM,regulation,7
topic_4309,2025-06-22T12:16:34.151644,user_1667,$AMZN regulatory reported — stock jumps,AMZN,regulation,4
topic_4310,2025-02-02T12:16:34.151644,user_846,$WMT recruitment reported — market reaction muted,WMT,hiring,7
topic_4311,2025-02-18T12:16:34.151644,user_152,$JPM fine reported — analysts note,JPM,regulation,10
topic_4312,2025-11-11T12:16:34.151644,user_567,$AAPL q1 reported — analysts note,AAPL,earnings,5
topic_4313,2025-02-11T12:16:34.151644,user_2163,$MSFT hiring reported — investors cautious,MSFT,hiring,3
topic_4314,2025-03-06T12:16:34.151644,user_1258,$AAPL  unveiled reported — stock jumps,AAPL,product_launch,7
topic_4315,2025-02-01T12:16:34.151644,user_731,$AAPL recruitment reported — market reaction muted,AAPL,hiring,4
topic_4316,2025-03-04T12:16:34.151644,user_594,$MSFT deal reported — stock jumps,MSFT,merger,10
topic_4317,2025-06-18T12:16:34.151644,user_1727,$NVDA fine reported — stock jumps,NVDA,regulation,4
topic_4318,2025-06-02T12:16:34.151644,user_1399,$AMZN buyback reported — investors cautious,AMZN,insider_trading,6
topic_4319,2025-01-23T12:16:34.151644,user_686,$NVDA hiring reported — stock jumps,NVDA,hiring,7
topic_4320,2024-12-22T12:16:34.152709,user_1136,$BAC inflation reported — analysts note,BAC,macro,11
topic_4321,2025-05-29T12:16:34.152709,user_1421,$TSLA rate hike reported — investors cautious,TSLA,macro,10
topic_4322,2025-06-05T12:16:34.152709,user_2192,$AAPL hiring reported — stock jumps,AAPL,hiring,11
topic_4323,2025-05-06T12:16:34.152709,user_220,$AMZN delay reported — market reaction muted,AMZN,supply_chain,9
topic_4324,2025-05-03T12:16:34.152709,user_833,$JPM payout reported — analysts note,JPM,dividend,8
topic_4325,2025-09-16T12:16:34.152709,user_1897,$JPM chip shortage reported — market reaction muted,JPM,supply_chain,6
topic_4326,2025-02-03T12:16:34.152709,user_1560,$MSFT released reported — analysts note,MSFT,product_launch,10
topic_4327,2024-12-10T12:16:34.152709,user_197,$MSFT guidance reported — stock jumps,MSFT,guidance,5
topic_4328,2025-10-19T12:16:34.152709,user_770,$GOOG acquire reported — analysts note,GOOG,merger,8
topic_4329,2025-08-02T12:16:34.152709,user_2205,$AAPL released reported — analysts note,AAPL,product_launch,6
topic_4330,2025-10-17T12:16:34.152709,user_1443,$BAC buyback reported — stock jumps,BAC,insider_trading,7
topic_4331,2025-01-15T12:16:34.152709,user_731,$BAC yield reported — investors cautious,BAC,dividend,7
topic_4332,2025-10-08T12:16:34.152709,user_38,$META guidance reported — analysts note,META,guidance,6
topic_4333,2024-11-16T12:16:34.152709,user_372,$WMT filing reported — market reaction muted,WMT,insider_trading,6
topic_4334,2025-01-08T12:16:34.152709,user_705,$NVDA released reported — investors cautious,NVDA,product_launch,5
topic_4335,2025-09-17T12:16:34.152709,user_920,$NVDA dividend reported — market reaction muted,NVDA,dividend,3
topic_4336,2025-04-03T12:16:34.152709,user_156,$MSFT buyback reported — analysts note,MSFT,insider_trading,6
topic_4337,2025-09-07T12:16:34.152709,user_2210,$BAC deal reported — analysts note,BAC,merger,9
topic_4338,2025-11-05T12:16:34.152709,user_1259,$GOOG rollout reported — market reaction muted,GOOG,product_launch,10
topic_4339,2025-10-08T12:16:34.152709,user_1399,$AAPL layoff reported — analysts note,AAPL,hiring,8
topic_4340,2025-10-05T12:16:34.152709,user_2006,$MSFT recruitment reported — analysts note,MSFT,hiring,11
topic_4341,2024-12-28T12:16:34.152709,user_1763,$WMT insider reported — market reaction muted,WMT,insider_trading,9
topic_4342,2025-09-17T12:16:34.152709,user_2020,$NVDA rate hike reported — market reaction muted,NVDA,macro,6
topic_4343,2025-03-26T12:16:34.152709,user_1264,$AAPL probe reported — stock jumps,AAPL,regulation,1
topic_4344,2025-10-25T12:16:34.152709,user_1335,$WMT recession reported — stock jumps,WMT,macro,5
topic_4345,2024-11-17T12:16:34.153705,user_709,$BAC hiring reported — stock jumps,BAC,hiring,6
topic_4346,2025-07-19T12:16:34.153705,user_1135,$META headcount reported — investors cautious,META,hiring,6
topic_4347,2025-05-27T12:16:34.153705,user_2169,$NVDA talent reported — market reaction muted,NVDA,hiring,9
topic_4348,2025-04-02T12:16:34.153705,user_444,$BAC released reported — stock jumps,BAC,product_launch,5
topic_4349,2025-07-06T12:16:34.153705,user_1803,$BAC forecast reported — market reaction muted,BAC,guidance,5
topic_4350,2025-09-14T12:16:34.153705,user_239,$BAC Form 4 reported — analysts note,BAC,insider_trading,4
topic_4351,2024-12-15T12:16:34.153705,user_1718,$NVDA next quarter reported — market reaction muted,NVDA,guidance,8
topic_4352,2025-01-26T12:16:34.153705,user_950,$JPM headcount reported — market reaction muted,JPM,hiring,14
topic_4353,2025-04-06T12:16:34.153705,user_1057,$BAC supplier reported — stock jumps,BAC,supply_chain,13
topic_4354,2025-01-30T12:16:34.153705,user_274,$MSFT talent reported — stock jumps,MSFT,hiring,5
topic_4355,2025-05-17T12:16:34.153705,user_1040,$NVDA Form 4 reported — analysts note,NVDA,insider_trading,6
topic_4356,2024-12-31T12:16:34.153705,user_621,$WMT outlook reported — market reaction muted,WMT,guidance,6
topic_4357,2025-06-25T12:16:34.153705,user_1483,$WMT hiring reported — analysts note,WMT,hiring,8
topic_4358,2025-05-29T12:16:34.153705,user_582,$TSLA yield reported — stock jumps,TSLA,dividend,6
topic_4359,2025-08-28T12:16:34.153705,user_391,$GOOG shareholder reported — market reaction muted,GOOG,dividend,3
topic_4360,2025-01-23T12:16:34.153705,user_2398,$AMZN delay reported — market reaction muted,AMZN,supply_chain,4
topic_4361,2025-05-02T12:16:34.153705,user_618,$NVDA beat reported — analysts note,NVDA,earnings,6
topic_4362,2025-06-12T12:16:34.153705,user_1894,$AMZN new product reported — market reaction muted,AMZN,product_launch,4
topic_4363,2025-01-08T12:16:34.153705,user_1636,$BAC cash return reported — market reaction muted,BAC,dividend,12
topic_4364,2025-02-06T12:16:34.153705,user_971,$BAC probe reported — investors cautious,BAC,regulation,7
topic_4365,2025-03-12T12:16:34.153705,user_685,$JPM probe reported — analysts note,JPM,regulation,7
topic_4366,2025-01-16T12:16:34.153705,user_1682,$AMZN talent reported — market reaction muted,AMZN,hiring,10
topic_4367,2025-03-22T12:16:34.153705,user_473,$META gdp reported — market reaction muted,META,macro,9
topic_4368,2025-02-22T12:16:34.153705,user_1317,$JPM economy reported — market reaction muted,JPM,macro,9
topic_4369,2025-06-15T12:16:34.153705,user_1781,$AAPL cpi reported — investors cautious,AAPL,macro,5
topic_4370,2024-12-02T12:16:34.153705,user_662,$MSFT hiring reported — stock jumps,MSFT,hiring,4
topic_4371,2025-06-15T12:16:34.154700,user_2155,$NVDA next quarter reported — investors cautious,NVDA,guidance,8
topic_4372,2025-06-02T12:16:34.154700,user_1474,$NVDA inflation reported — analysts note,NVDA,macro,6
topic_4373,2025-03-08T12:16:34.154700,user_515,$AMZN insider sell reported — stock jumps,AMZN,insider_trading,6
topic_4374,2025-03-15T12:16:34.154700,user_625,$BAC probe reported — investors cautious,BAC,regulation,4
topic_4375,2025-09-01T12:16:34.154700,user_660,$NVDA q2 reported — stock jumps,NVDA,earnings,11
topic_4376,2025-02-28T12:16:34.154700,user_1913,$META filing reported — investors cautious,META,insider_trading,8
topic_4377,2025-06-11T12:16:34.154700,user_659,$WMT probe reported — investors cautious,WMT,regulation,5
topic_4378,2025-05-30T12:16:34.154700,user_550,$TSLA cash return reported — stock jumps,TSLA,dividend,10
topic_4379,2025-10-11T12:16:34.154700,user_861,$NVDA deal reported — investors cautious,NVDA,merger,11
topic_4380,2025-02-18T12:16:34.154700,user_2055,$WMT recruitment reported — analysts note,WMT,hiring,5
topic_4381,2025-04-18T12:16:34.154700,user_394,$TSLA  unveiled reported — stock jumps,TSLA,product_launch,8
topic_4382,2024-12-09T12:16:34.154700,user_1301,$AMZN beat reported — analysts note,AMZN,earnings,4
topic_4383,2025-07-24T12:16:34.154700,user_2216,$AMZN delay reported — analysts note,AMZN,supply_chain,4
topic_4384,2025-05-02T12:16:34.154700,user_429,$WMT new product reported — stock jumps,WMT,product_launch,3
topic_4385,2024-12-26T12:16:34.154700,user_1096,$WMT talent reported — analysts note,WMT,hiring,2
topic_4386,2024-12-12T12:16:34.154700,user_1808,$BAC port reported — investors cautious,BAC,supply_chain,14
topic_4387,2025-08-06T12:16:34.154700,user_2272,$GOOG guidance reported — stock jumps,GOOG,guidance,11
topic_4388,2025-03-04T12:16:34.154700,user_1153,$AMZN cpi reported — analysts note,AMZN,macro,4
topic_4389,2025-04-28T12:16:34.154700,user_2161,$META recruitment reported — market reaction muted,META,hiring,5
topic_4390,2025-10-30T12:16:34.154700,user_348,$GOOG economy reported — market reaction muted,GOOG,macro,6
topic_4391,2025-07-15T12:16:34.154700,user_957,$BAC probe reported — analysts note,BAC,regulation,8
topic_4392,2025-07-19T12:16:34.154700,user_1510,$GOOG next quarter reported — investors cautious,GOOG,guidance,6
topic_4393,2025-05-31T12:16:34.154700,user_1422,$WMT filing reported — stock jumps,WMT,insider_trading,5
topic_4394,2025-05-07T12:16:34.154700,user_1913,$META delay reported — market reaction muted,META,supply_chain,4
topic_4395,2024-12-05T12:16:34.154700,user_1969,$AMZN Form 4 reported — market reaction muted,AMZN,insider_trading,9
topic_4396,2025-01-02T12:16:34.155709,user_598,$GOOG dividend reported — investors cautious,GOOG,dividend,7
topic_4397,2025-11-04T12:16:34.155709,user_411,$AAPL insider sell reported — stock jumps,AAPL,insider_trading,7
topic_4398,2025-01-18T12:16:34.155709,user_131,$AAPL dividend reported — analysts note,AAPL,dividend,8
topic_4399,2025-06-08T12:16:34.155709,user_312,$NVDA insider reported — investors cautious,NVDA,insider_trading,4
topic_4400,2025-04-13T12:16:34.155709,user_1673,$META  unveiled reported — investors cautious,META,product_launch,7
topic_4401,2024-11-22T12:16:34.155709,user_157,$BAC filing reported — stock jumps,BAC,insider_trading,7
topic_4402,2025-01-05T12:16:34.155709,user_2469,$JPM released reported — investors cautious,JPM,product_launch,4
topic_4403,2025-05-01T12:16:34.155709,user_519,$AAPL cash return reported — market reaction muted,AAPL,dividend,8
topic_4404,2025-10-23T12:16:34.155709,user_1366,$BAC rate hike reported — analysts note,BAC,macro,10
topic_4405,2025-04-07T12:16:34.155709,user_864,$TSLA q1 reported — investors cautious,TSLA,earnings,5
topic_4406,2025-01-11T12:16:34.155709,user_1093,$JPM next quarter reported — analysts note,JPM,guidance,12
topic_4407,2025-07-14T12:16:34.155709,user_1744,$NVDA lawsuit reported — investors cautious,NVDA,regulation,8
topic_4408,2025-08-04T12:16:34.155709,user_1965,$AAPL q2 reported — analysts note,AAPL,earnings,11
topic_4409,2024-11-20T12:16:34.155709,user_365,$TSLA new product reported — market reaction muted,TSLA,product_launch,6
topic_4410,2025-05-04T12:16:34.155709,user_373,$NVDA new product reported — stock jumps,NVDA,product_launch,4
topic_4411,2025-04-29T12:16:34.155709,user_978,$MSFT released reported — stock jumps,MSFT,product_launch,3
topic_4412,2025-05-10T12:16:34.155709,user_660,$WMT cash return reported — stock jumps,WMT,dividend,9
topic_4413,2025-03-08T12:16:34.155709,user_2233,$JPM chip shortage reported — market reaction muted,JPM,supply_chain,6
topic_4414,2025-06-07T12:16:34.155709,user_2278,$AMZN rate hike reported — investors cautious,AMZN,macro,11
topic_4415,2025-02-09T12:16:34.155709,user_2043,$NVDA supplier reported — analysts note,NVDA,supply_chain,6
topic_4416,2025-06-02T12:16:34.155709,user_1030,$WMT q2 reported — analysts note,WMT,earnings,4
topic_4417,2025-04-27T12:16:34.155709,user_2500,$MSFT insider reported — analysts note,MSFT,insider_trading,9
topic_4418,2025-07-29T12:16:34.155709,user_153,$BAC buyback reported — market reaction muted,BAC,insider_trading,3
topic_4419,2025-10-20T12:16:34.155709,user_1194,$NVDA economy reported — market reaction muted,NVDA,macro,12
topic_4420,2025-09-10T12:16:34.155709,user_2449,$WMT launch reported — analysts note,WMT,product_launch,3
topic_4421,2025-02-08T12:16:34.155709,user_454,$BAC  unveiled reported — market reaction muted,BAC,product_launch,10
topic_4422,2025-05-21T12:16:34.156709,user_417,$WMT logistics reported — stock jumps,WMT,supply_chain,7
topic_4423,2025-09-12T12:16:34.156709,user_1426,$BAC estimates reported — investors cautious,BAC,guidance,8
topic_4424,2025-04-03T12:16:34.156709,user_2343,$BAC buyout reported — stock jumps,BAC,merger,8
topic_4425,2025-09-19T12:16:34.156709,user_2115,$AMZN buyback reported — stock jumps,AMZN,insider_trading,8
topic_4426,2025-05-05T12:16:34.156709,user_900,$JPM next quarter reported — investors cautious,JPM,guidance,13
topic_4427,2025-06-29T12:16:34.156709,user_1118,$GOOG outlook reported — investors cautious,GOOG,guidance,9
topic_4428,2025-04-04T12:16:34.156709,user_2119,$META guidance reported — stock jumps,META,guidance,6
topic_4429,2025-03-04T12:16:34.156709,user_1245,$AMZN recession reported — market reaction muted,AMZN,macro,7
topic_4430,2025-01-08T12:16:34.156709,user_1940,$GOOG chip shortage reported — investors cautious,GOOG,supply_chain,5
topic_4431,2024-11-15T12:16:34.156709,user_840,$GOOG layoff reported — analysts note,GOOG,hiring,5
topic_4432,2025-08-26T12:16:34.156709,user_829,$BAC port reported — market reaction muted,BAC,supply_chain,5
topic_4433,2025-04-03T12:16:34.156709,user_1410,$NVDA lawsuit reported — stock jumps,NVDA,regulation,8
topic_4434,2025-07-08T12:16:34.156709,user_1027,$MSFT recruitment reported — stock jumps,MSFT,hiring,8
topic_4435,2025-07-24T12:16:34.156709,user_529,$JPM compliance reported — market reaction muted,JPM,regulation,5
topic_4436,2025-08-04T12:16:34.156709,user_2305,$TSLA logistics reported — market reaction muted,TSLA,supply_chain,6
topic_4437,2025-10-13T12:16:34.156709,user_1713,$MSFT logistics reported — analysts note,MSFT,supply_chain,10
topic_4438,2025-03-26T12:16:34.156709,user_1495,$MSFT launch reported — stock jumps,MSFT,product_launch,6
topic_4439,2025-02-22T12:16:34.156709,user_100,$TSLA q2 reported — analysts note,TSLA,earnings,8
topic_4440,2025-07-28T12:16:34.156709,user_845,$BAC estimates reported — investors cautious,BAC,guidance,0
topic_4441,2025-04-22T12:16:34.156709,user_2060,$BAC recruitment reported — market reaction muted,BAC,hiring,2
topic_4442,2025-11-08T12:16:34.156709,user_1062,$TSLA profits reported — investors cautious,TSLA,earnings,4
