id,timestamp,user,text,ticker,sector,likes,retweets,sentiment_label
sent_5600,2025-11-10T22:24:08.827191,user_885,$BAC bullish outlook stock drops,BAC,Consumer Staples,4,3,positive
sent_5601,2024-12-28T18:47:08.827191,user_1569,$NVDA company updates on the news,NVDA,Automotive,1,2,neutral
sent_5602,2024-12-16T04:13:08.827191,user_649,"Amazon.com, Inc conference presentation #earnings",AMZN,Consumer Staples,4,0,neutral
sent_5603,2025-06-14T18:37:08.827191,user_1014,$META filed SEC form,META,Consumer Discretionary,4,0,neutral
sent_5604,2025-05-25T15:15:08.827191,user_734,$GOOG losses widen,GOOG,Financials,4,1,negative
sent_5605,2025-10-06T00:45:08.827191,user_1757,$NVDA revenue miss filed SEC form,NVDA,Technology,7,1,negative
sent_5606,2025-04-15T23:35:08.827191,user_1714,Walmart Inc downgrade,WMT,Automotive,3,0,negative
sent_5607,2025-06-28T14:57:08.827191,user_1726,Alphabet Inc strategic acquisition regulatory probe #markets,GOOG,Automotive,7,0,positive
sent_5608,2025-03-09T09:47:08.827191,user_1923,Microsoft Corporation filed SEC form,MSFT,Retail,1,0,neutral
sent_5609,2025-03-27T18:17:08.827191,user_1630,$BAC beats expectations,BAC,Automotive,6,4,positive
sent_5610,2025-05-22T04:34:08.827191,user_664,$WMT solid quarter,WMT,Technology,3,2,positive
sent_5611,2025-10-20T06:37:08.827191,user_254,$JPM conference presentation misses estimates,JPM,Consumer Discretionary,6,2,positive
sent_5612,2025-10-10T17:10:08.828202,user_1961,"Tesla, Inc dividend declared weak guidance",TSLA,Financials,10,3,negative
sent_5613,2025-08-08T08:58:08.828202,user_878,$NVDA dividend declared,NVDA,Financials,4,4,neutral
sent_5614,2025-03-09T07:59:08.828202,user_1797,$TSLA revenue growth losses widen #markets,TSLA,Financials,6,3,positive
sent_5615,2024-12-15T19:44:08.828202,user_1630,Bank of America Corporation analyst meeting #markets,BAC,Automotive,4,1,neutral
sent_5616,2024-11-23T07:45:08.828202,user_1754,Walmart Inc revenue miss,WMT,Consumer Staples,2,3,negative
sent_5617,2025-06-26T03:44:08.828202,user_384,"Amazon.com, Inc bullish outlook",AMZN,Retail,8,1,positive
sent_5618,2025-09-18T22:00:08.828202,user_133,Walmart Inc strong earnings,WMT,Retail,7,3,positive
sent_5619,2025-08-05T14:26:08.828202,user_201,Bank of America Corporation shares traded #markets,BAC,Automotive,4,1,negative
sent_5620,2025-01-23T12:17:08.828202,user_1971,"Amazon.com, Inc profit warning investors are cautious #earnings",AMZN,Technology,6,1,negative
sent_5621,2025-08-17T07:30:08.828202,user_1403,Walmart Inc dividend declared,WMT,Consumer Staples,6,2,neutral
sent_5622,2025-08-04T03:37:08.828202,user_1960,"Tesla, Inc beats expectations #markets",TSLA,Consumer Discretionary,3,1,positive
sent_5623,2025-04-26T17:33:08.828202,user_1911,"Meta Platforms, Inc expansion plans mixed signals #markets",META,Semiconductors,4,2,positive
sent_5624,2025-04-24T12:07:08.828202,user_1773,$WMT shares traded revenue growth,WMT,Consumer Discretionary,6,2,neutral
sent_5625,2025-03-04T11:05:08.828202,user_467,$JPM dividend declared analyst note,JPM,Consumer Discretionary,4,3,neutral
sent_5626,2025-04-19T13:29:08.828202,user_1413,$META strong buy #markets #earnings,META,Financials,4,4,positive
sent_5627,2024-11-15T14:42:08.829197,user_512,Microsoft Corporation outperform revenue miss,MSFT,Retail,8,1,positive
sent_5628,2025-06-28T16:08:08.829197,user_1797,$GOOG filed SEC form #markets,GOOG,Technology,5,3,negative
sent_5629,2025-03-14T04:32:08.829197,user_704,NVIDIA Corporation strong buy,NVDA,Technology,3,6,positive
sent_5630,2024-11-29T16:08:08.829197,user_104,Microsoft Corporation lawsuit on the news,MSFT,Automotive,2,3,negative
sent_5631,2025-10-22T05:37:08.829197,user_1142,$TSLA raising targets CEO comments,TSLA,Semiconductors,1,4,positive
sent_5632,2025-02-16T14:37:08.829197,user_288,$JPM dividend declared on the news #earnings,JPM,Technology,1,2,neutral
sent_5633,2024-12-14T10:15:08.829197,user_1129,$WMT filed SEC form,WMT,Semiconductors,3,3,neutral
sent_5634,2025-04-23T06:42:08.829197,user_1334,$BAC company updates according to sources,BAC,Retail,5,1,negative
sent_5635,2025-09-29T04:50:08.829197,user_403,$NVDA layoffs announced stock drops,NVDA,Consumer Staples,6,1,negative
sent_5636,2025-08-11T23:43:08.829197,user_674,Apple Inc expansion plans shares traded #markets #earnings,AAPL,Technology,7,0,neutral
sent_5637,2025-02-11T19:28:08.829197,user_572,"Meta Platforms, Inc filed SEC form CEO comments",META,Retail,4,3,negative
sent_5638,2025-09-14T10:44:08.829197,user_1140,$TSLA bullish outlook #earnings,TSLA,Retail,6,3,positive
sent_5639,2024-12-25T17:19:08.829197,user_620,$MSFT profit warning investors are cautious,MSFT,Automotive,8,4,negative
sent_5640,2025-09-09T06:42:08.829197,user_620,NVIDIA Corporation raising targets market is watching,NVDA,Consumer Discretionary,9,1,positive
sent_5641,2025-01-30T03:15:08.829197,user_449,$AAPL shares traded expansion plans,AAPL,Consumer Discretionary,3,1,neutral
sent_5642,2025-04-14T15:02:08.830191,user_1529,$AMZN company updates #markets,AMZN,Automotive,5,3,neutral
sent_5643,2025-03-23T16:42:08.830191,user_1332,$BAC upbeat guidance shares jump,BAC,Semiconductors,5,2,positive
sent_5644,2025-10-31T18:12:08.830191,user_1571,$GOOG analyst meeting CEO comments,GOOG,Semiconductors,6,2,neutral
sent_5645,2025-02-09T19:04:08.830191,user_1122,NVIDIA Corporation analyst meeting #markets,NVDA,Financials,4,2,neutral
sent_5646,2025-06-17T06:14:08.830191,user_339,"Tesla, Inc upbeat guidance conference presentation",TSLA,Automotive,8,1,positive
sent_5647,2025-03-22T18:25:08.830191,user_1370,$AAPL bullish outlook revenue miss,AAPL,Consumer Discretionary,3,2,positive
sent_5648,2025-06-14T17:06:08.830191,user_300,JPMorgan Chase & Co. conference presentation,JPM,Technology,3,2,neutral
sent_5649,2025-11-08T03:47:08.830191,user_627,"Meta Platforms, Inc beats expectations CEO comments",META,Retail,6,1,positive
sent_5650,2025-08-06T04:40:08.830191,user_1981,$GOOG profit warning,GOOG,Retail,3,1,negative
sent_5651,2025-09-15T00:54:08.830191,user_270,$AMZN lawsuit stock drops,AMZN,Financials,3,0,negative
sent_5652,2024-11-24T01:48:08.830191,user_117,$GOOG record profits conference presentation #earnings,GOOG,Technology,2,0,positive
sent_5653,2025-11-04T22:17:08.830191,user_953,$BAC conference presentation outperform,BAC,Automotive,2,3,neutral
sent_5654,2025-07-29T11:24:08.830191,user_986,$JPM solid quarter announces conference call #markets,JPM,Consumer Discretionary,8,2,positive
sent_5655,2025-09-30T23:30:08.830191,user_1233,"Amazon.com, Inc shares traded raising targets",AMZN,Retail,5,3,neutral
sent_5656,2024-12-25T03:07:08.830191,user_911,$JPM beats expectations,JPM,Technology,9,2,positive
sent_5657,2025-10-31T10:18:08.830191,user_1077,JPMorgan Chase & Co. layoffs announced analyst meeting,JPM,Consumer Discretionary,1,2,negative
sent_5658,2024-11-27T01:03:08.831197,user_863,$JPM raising targets strong earnings,JPM,Consumer Discretionary,1,3,positive
sent_5659,2025-06-04T14:56:08.831197,user_1192,"Meta Platforms, Inc strategic acquisition",META,Semiconductors,7,3,positive
sent_5660,2025-05-17T18:58:08.831197,user_409,$JPM company updates #earnings,JPM,Technology,1,3,positive
sent_5661,2025-08-18T01:28:08.831197,user_1902,"Tesla, Inc strong buy",TSLA,Consumer Discretionary,5,3,positive
sent_5662,2025-04-20T04:29:08.831197,user_508,$MSFT announces conference call,MSFT,Financials,4,3,negative
sent_5663,2025-09-05T18:51:08.831197,user_1819,$WMT bullish outlook strategic acquisition,WMT,Semiconductors,5,2,positive
sent_5664,2025-09-12T02:10:08.831197,user_744,Walmart Inc announces conference call raising targets,WMT,Consumer Discretionary,3,2,positive
sent_5665,2025-04-19T01:17:08.831197,user_118,NVIDIA Corporation announces conference call shares jump,NVDA,Technology,4,4,negative
sent_5666,2025-05-12T22:18:08.831197,user_1985,"Meta Platforms, Inc downgrade",META,Semiconductors,4,2,negative
sent_5667,2025-01-14T07:14:08.831197,user_558,$AMZN conference presentation #earnings,AMZN,Technology,2,2,neutral
sent_5668,2025-03-30T20:17:08.831197,user_775,$GOOG strategic acquisition analyst note,GOOG,Semiconductors,3,3,positive
sent_5669,2025-02-13T09:13:08.831197,user_1441,$NVDA strategic acquisition,NVDA,Automotive,6,1,positive
sent_5670,2025-05-06T17:01:08.831197,user_892,Alphabet Inc solid quarter,GOOG,Financials,4,4,positive
sent_5671,2025-02-05T08:01:08.831197,user_1953,$NVDA raising targets analyst note,NVDA,Financials,5,2,positive
sent_5672,2025-10-19T05:01:08.831197,user_1832,Alphabet Inc buy rating,GOOG,Financials,4,2,positive
sent_5673,2025-08-18T03:11:08.832198,user_853,$JPM strong buy,JPM,Consumer Discretionary,3,0,positive
sent_5674,2025-08-17T07:01:08.832198,user_830,$WMT announces conference call,WMT,Semiconductors,4,3,neutral
sent_5675,2025-08-24T01:44:08.832198,user_812,Apple Inc conference presentation CEO comments,AAPL,Technology,8,3,neutral
sent_5676,2025-01-07T03:03:08.832198,user_1067,Alphabet Inc conference presentation analyst meeting,GOOG,Automotive,4,2,neutral
sent_5677,2025-07-21T09:50:08.832198,user_931,Apple Inc company updates,AAPL,Retail,4,4,neutral
sent_5678,2025-06-09T03:46:08.832198,user_1956,$META upbeat guidance,META,Consumer Discretionary,8,1,positive
sent_5679,2025-08-16T02:34:08.832198,user_250,$META conference presentation,META,Consumer Discretionary,5,3,neutral
sent_5680,2024-12-17T21:00:08.832198,user_162,Microsoft Corporation declining sales stock reacts,MSFT,Consumer Discretionary,5,1,negative
sent_5681,2025-01-31T04:16:08.832198,user_447,$AAPL supply chain issues shares jump,AAPL,Semiconductors,7,2,negative
sent_5682,2025-07-11T19:17:08.832198,user_1052,$MSFT regulatory probe,MSFT,Consumer Discretionary,6,0,negative
sent_5683,2025-07-05T14:11:08.832198,user_477,$BAC beats expectations dividend declared #markets,BAC,Retail,1,4,positive
sent_5684,2025-01-25T22:01:08.832198,user_456,$TSLA profit warning revenue growth,TSLA,Automotive,4,1,negative
sent_5685,2025-10-18T10:19:08.832198,user_1534,Apple Inc losses widen filed SEC form,AAPL,Automotive,5,0,negative
sent_5686,2025-06-06T20:12:08.832198,user_1194,JPMorgan Chase & Co. analyst meeting,JPM,Retail,5,2,neutral
sent_5687,2025-08-23T11:56:08.832198,user_1942,$WMT conference presentation according to sources #markets,WMT,Semiconductors,4,2,neutral
sent_5688,2025-05-17T19:50:08.833195,user_1573,$META sell rating,META,Financials,2,4,negative
sent_5689,2025-05-14T19:48:08.833195,user_1725,"Tesla, Inc company updates strong earnings",TSLA,Consumer Staples,5,2,neutral
sent_5690,2025-05-25T12:30:08.833195,user_715,"Amazon.com, Inc raising targets regulatory probe",AMZN,Automotive,5,3,positive
sent_5691,2025-06-03T19:59:08.833195,user_973,$META company updates downgrade,META,Technology,4,3,neutral
sent_5692,2025-05-07T15:45:08.833195,user_932,$META conference presentation #markets,META,Automotive,9,1,positive
sent_5693,2024-11-19T04:07:08.833195,user_1297,$GOOG company updates #markets #earnings,GOOG,Consumer Discretionary,2,4,neutral
sent_5694,2025-05-12T16:21:08.833195,user_69,JPMorgan Chase & Co. record profits,JPM,Consumer Discretionary,1,3,positive
sent_5695,2024-12-20T16:38:08.833195,user_824,"Tesla, Inc analyst meeting stock reacts",TSLA,Consumer Staples,6,2,neutral
sent_5696,2025-03-28T04:15:08.833195,user_1970,"Meta Platforms, Inc losses widen",META,Retail,6,4,negative
sent_5697,2025-11-03T19:53:08.833195,user_1621,$AAPL dividend declared expansion plans #markets #earnings,AAPL,Technology,6,1,neutral
sent_5698,2025-04-16T21:44:08.833195,user_692,$TSLA shares traded according to sources #markets,TSLA,Retail,4,2,negative
sent_5699,2025-08-18T01:08:08.833195,user_788,$NVDA solid quarter #markets,NVDA,Financials,3,2,positive
sent_5700,2025-07-26T15:11:08.833195,user_1831,$META sell rating misses estimates #earnings,META,Financials,8,2,negative
sent_5701,2025-09-23T06:10:08.833195,user_1721,$AAPL weak guidance,AAPL,Consumer Discretionary,7,3,negative
sent_5702,2025-06-01T23:53:08.833195,user_247,Apple Inc lawsuit company updates,AAPL,Technology,8,1,negative
sent_5703,2025-10-25T08:36:08.833195,user_72,$NVDA bullish outlook #earnings,NVDA,Technology,8,2,positive
sent_5704,2025-05-12T12:42:08.834195,user_1214,$WMT revenue miss conference presentation,WMT,Consumer Staples,5,0,negative
sent_5705,2024-12-24T22:53:08.834195,user_1160,Alphabet Inc declining sales stock reacts,GOOG,Automotive,4,3,negative
sent_5706,2025-10-10T19:39:08.834195,user_190,$NVDA company updates,NVDA,Retail,7,2,neutral
sent_5707,2025-08-22T20:41:08.834195,user_955,Alphabet Inc company updates,GOOG,Retail,4,1,positive
sent_5708,2025-09-19T10:32:08.834195,user_855,"Tesla, Inc conference presentation",TSLA,Consumer Discretionary,9,1,negative
sent_5709,2025-03-24T09:02:08.834195,user_308,$AAPL lawsuit,AAPL,Financials,5,1,negative
sent_5710,2025-09-21T22:12:08.834195,user_374,$WMT revenue miss #markets,WMT,Technology,4,0,negative
sent_5711,2025-02-06T11:35:08.834195,user_1527,"Meta Platforms, Inc solid quarter #markets",META,Consumer Discretionary,5,5,positive
sent_5712,2025-03-13T06:05:08.834195,user_741,Alphabet Inc revenue growth stock reacts,GOOG,Consumer Staples,5,7,positive
sent_5713,2025-05-05T07:33:08.834195,user_113,$NVDA revenue growth stock drops,NVDA,Consumer Staples,5,1,positive
sent_5714,2025-10-27T13:50:08.834195,user_1755,$GOOG supply chain issues stock drops,GOOG,Semiconductors,4,0,negative
sent_5715,2025-07-30T00:39:08.834195,user_514,$AAPL upbeat guidance strategic acquisition,AAPL,Retail,8,2,positive
sent_5716,2025-05-17T02:38:08.834195,user_133,$WMT strategic acquisition,WMT,Semiconductors,2,1,positive
sent_5717,2025-04-27T07:38:08.834195,user_1668,Apple Inc record profits on the news,AAPL,Financials,4,4,positive
sent_5718,2025-05-01T15:36:08.834195,user_1583,JPMorgan Chase & Co. filed SEC form,JPM,Automotive,5,1,positive
sent_5719,2024-11-17T15:45:08.835191,user_316,Walmart Inc revenue growth shares jump,WMT,Retail,8,1,positive
sent_5720,2025-03-23T19:51:08.835191,user_757,$NVDA shares traded market is watching,NVDA,Consumer Discretionary,4,4,positive
sent_5721,2025-01-24T15:33:08.835191,user_1095,$NVDA conference presentation,NVDA,Consumer Discretionary,2,2,neutral
sent_5722,2024-12-14T04:07:08.835191,user_1169,$AAPL regulatory probe,AAPL,Technology,4,2,negative
sent_5723,2025-09-26T04:24:08.835191,user_1764,"Amazon.com, Inc analyst meeting record profits",AMZN,Semiconductors,8,6,neutral
sent_5724,2024-12-15T08:08:08.835191,user_509,Microsoft Corporation announces conference call #earnings,MSFT,Consumer Discretionary,8,2,neutral
sent_5725,2025-10-31T10:30:08.835191,user_1526,$AAPL regulatory probe #markets,AAPL,Technology,3,1,negative
sent_5726,2025-05-26T21:26:08.835191,user_47,$GOOG strategic acquisition shares traded #markets,GOOG,Retail,6,1,positive
sent_5727,2025-06-07T08:06:08.835191,user_1528,$AMZN misses estimates,AMZN,Semiconductors,3,1,negative
sent_5728,2025-04-17T02:52:08.835191,user_1939,$MSFT losses widen sell rating,MSFT,Consumer Discretionary,5,1,negative
sent_5729,2025-08-12T06:26:08.835191,user_1161,$NVDA conference presentation,NVDA,Financials,5,0,neutral
sent_5730,2024-12-13T12:41:08.835191,user_1638,$JPM record profits,JPM,Technology,7,3,positive
sent_5731,2025-09-14T07:28:08.835191,user_1488,$MSFT conference presentation #markets,MSFT,Automotive,4,2,neutral
sent_5732,2025-04-17T06:17:08.835191,user_184,$META record profits solid quarter,META,Retail,3,2,positive
sent_5733,2025-06-03T15:31:08.835191,user_436,Bank of America Corporation filed SEC form CEO comments,BAC,Retail,5,2,neutral
sent_5734,2025-08-04T22:31:08.835191,user_1993,$AAPL filed SEC form analyst note,AAPL,Consumer Staples,7,3,neutral
sent_5735,2025-04-19T16:15:08.836196,user_1762,$WMT shares traded in after-hours trading #earnings,WMT,Automotive,5,1,negative
sent_5736,2025-01-15T13:43:08.836196,user_959,Bank of America Corporation filed SEC form stock drops #earnings,BAC,Financials,6,1,positive
sent_5737,2024-12-10T15:14:08.836196,user_923,JPMorgan Chase & Co. conference presentation announces conference call,JPM,Consumer Staples,5,2,neutral
sent_5738,2025-02-09T09:48:08.836196,user_476,JPMorgan Chase & Co. record profits,JPM,Retail,7,2,positive
sent_5739,2025-07-11T14:37:08.836196,user_116,Alphabet Inc strong earnings investors are cautious,GOOG,Automotive,5,4,positive
sent_5740,2025-07-07T17:28:08.836196,user_289,Apple Inc outperform company updates,AAPL,Retail,2,0,positive
sent_5741,2024-12-27T08:13:08.836196,user_897,Walmart Inc regulatory probe conference presentation #markets,WMT,Technology,1,3,negative
sent_5742,2025-09-11T08:28:08.836196,user_399,"Amazon.com, Inc upbeat guidance mixed signals #markets #earnings",AMZN,Technology,4,2,positive
sent_5743,2025-02-09T15:11:08.836196,user_1686,$MSFT layoffs announced analyst note #earnings,MSFT,Consumer Staples,0,4,negative
sent_5744,2025-05-14T00:21:08.836196,user_1668,$NVDA profit warning,NVDA,Consumer Discretionary,1,2,negative
sent_5745,2025-08-20T11:14:08.836196,user_1526,$META lawsuit dividend declared,META,Financials,2,1,negative
sent_5746,2025-01-03T20:46:08.836196,user_1998,$AAPL misses estimates supply chain issues #markets,AAPL,Semiconductors,2,4,negative
sent_5747,2025-04-17T23:35:08.836196,user_1721,$AMZN dividend declared CEO comments,AMZN,Technology,4,0,positive
sent_5748,2025-01-24T00:40:08.836196,user_1345,JPMorgan Chase & Co. filed SEC form CEO comments,JPM,Consumer Discretionary,5,0,neutral
sent_5749,2025-09-27T20:13:08.836196,user_425,$TSLA buy rating,TSLA,Retail,2,0,positive
sent_5750,2025-07-19T15:50:08.837192,user_843,"Amazon.com, Inc layoffs announced analyst note #markets",AMZN,Automotive,5,0,negative
